userid,campaignid,timestamp,mediatype,adtype,city,state,age,campaign_area,campaign_category,activity
8b827b53-96cb-4617-8106-165d117661a9,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,txt,banner,Nashville,CO,22,CO,gas,impression
246668da-feee-4f46-b103-469e65c37c5d,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,img,popup,Bismarck,LA,51,LA,gas,hover
36a04cc0-26ee-462f-b8a5-aafe9ac0d2dd,7e9542ae-e7d4-45f9-8803-0789c9d8e177,1493640000,swf,banner,Topeka,AR,60,AR,retail,impression
5d421b8a-c554-4c4f-b8f6-c1dfc138bffb,26b0ddbc-d6e1-482a-a0df-6feacd0339e8,1493640000,swf,popup,Madison,NV,30,NV,coffee,impression
aa31ca51-bcd4-48d1-bd2b-e320774611e5,cabb9c5b-7a81-48be-9121-9e66d94bb25d,1493640000,swf,embedded,Charleston,VA,27,VA,car,impression
d5700316-7e44-48dd-b895-f015e3eb2bf5,0eb07884-ae95-4c8b-bf0f-b0328209bef5,1493640000,txt,popup,Cheyenne,FL,61,FL,tech,hover
888d8071-336a-4656-8315-266d729fa273,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,swf,popup,Tallahassee,WA,29,WA,retail,hover
c32ed22b-3491-4caf-8d24-2a2630cce334,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,txt,popup,Nashville,KS,59,KS,car,hover
607b84ac-775e-4877-8a2e-29d4e2b35107,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,txt,popup,Boston,IA,35,IA,gas,impression
ea5b292a-bc1d-4085-80ff-f18ae36d5657,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,swf,banner,Denver,NM,50,NM,gas,impression
6691c088-f674-4c52-a7e2-ecfce9e0f73c,88784cd6-92a3-4868-a5b1-0d04da3c3d12,1493640000,swf,embedded,Indianapolis,RI,59,RI,misc,impression
4b84e281-18db-4aa6-8ed9-c70798fa7bf2,c1d8a759-829d-4152-922c-27019868ec07,1493640000,txt,popup,Raleigh,NJ,35,NJ,coffee,hover
cea58d89-7862-46df-a9f5-d4a7165cd3d4,ea539aed-a3a0-4172-9c83-94af337480b4,1493640000,txt,popup,Augusta,WV,24,WV,food,impression
a4a8e2c5-ba03-403f-af0d-8e76ecd4531b,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,txt,embedded,Nashville,IA,53,IA,gas,impression
bb946f49-6d20-4f45-9625-8960379efef0,30720a6a-8bae-40e7-829f-9cd85541eb0e,1493640000,txt,embedded,Denver,NY,32,NY,food,clicked
16b77f2f-5875-466d-abc3-eebfe95e06f7,88784cd6-92a3-4868-a5b1-0d04da3c3d12,1493640000,img,popup,Honolulu,MI,43,MI,misc,hover
0f16537f-5c14-483d-9787-fc22f50ed50d,92fa54c7-fe56-4031-bf06-1fe7df8d7894,1493640000,swf,popup,Madison,AR,31,AR,food,impression
588b57a3-a750-4b9e-8f61-6f39f5855560,740aba09-7f93-4f89-8400-b188af6bc62a,1493640000,txt,popup,Charleston,TN,61,TN,coffee,clicked
4f641a93-da24-4686-8807-711d1b6365c7,5d72a3e5-9404-498b-81b8-15117352686c,1493640000,img,popup,Baton Rouge,MI,47,MI,tech,hover
c08376c1-ccea-4599-9a3e-25b5bef98be9,3f86c46b-8c0e-41cc-9008-e031e5ac5ce8,1493640000,img,popup,Hartford,CA,22,CA,tech,clicked
ff50936f-171a-4d48-bdf1-6b69f0f4e784,5f51768a-f276-4c65-8e98-94d035ceedb8,1493640000,txt,popup,Harrisburg,AR,32,AR,car,impression
3fc9802d-4b9d-4d7b-ba6b-f6a5058e8adc,7408682a-d248-4f42-96b0-05fc217988f0,1493640000,swf,popup,Oklahoma City,AL,60,AL,gas,hover
bb2d4d12-5a81-4c87-bf69-285bb2887716,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,swf,popup,Salt Lake City,NH,21,NH,retail,impression
433e8f9d-ba04-4c35-b4b6-b41b3a842658,cabb9c5b-7a81-48be-9121-9e66d94bb25d,1493640000,txt,embedded,Richmond,VA,31,VA,car,impression
2b745e05-9336-493e-8c20-e3182caa42a4,3f86c46b-8c0e-41cc-9008-e031e5ac5ce8,1493640000,swf,banner,Albany,ND,40,ND,tech,impression
577e790c-5c23-4795-a304-a4372d448b44,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,swf,banner,Trenton,VT,25,VT,retail,impression
ab9a0803-9470-44ed-912a-aa599c368b89,26b0ddbc-d6e1-482a-a0df-6feacd0339e8,1493640000,txt,banner,Bismarck,MS,33,MS,coffee,impression
492b7fa6-c3f6-49ab-9230-edafb620ae80,b070fe31-1550-49b9-9d33-e33759e54dbc,1493640000,txt,popup,Hartford,KS,32,KS,retail,hover
271f76d7-5931-447b-9ace-dc7ee1c420ce,c6afb280-53ef-4c70-bdc6-6842177671f2,1493640000,txt,popup,Bismarck,LA,52,LA,food,hover
2bb21ca1-14b9-4c26-9448-6e4301454f99,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,img,embedded,Trenton,GA,44,GA,retail,clicked
60a9c35a-85e7-4d78-920d-cc1a35814c9a,c2f1a1e9-d5b0-4a74-a85a-84611d929f03,1493640000,txt,popup,Saint Paul,KS,61,KS,food,hover
84ceb97d-7bc0-4ccd-99b8-d7d88829c3f7,91361d93-3903-47de-9f18-e1d79f1c9bb4,1493640000,txt,popup,Little Rock,MI,25,MI,tech,hover
074d5fa4-01da-4539-b3d5-5e2210fa8e2d,cabb9c5b-7a81-48be-9121-9e66d94bb25d,1493640000,txt,popup,Madison,HI,56,HI,car,hover
2bb21ca1-14b9-4c26-9448-6e4301454f99,c7baf205-f866-48e6-a1d5-1bae17be8c1c,1493640000,img,embedded,Boston,CA,44,CA,food,clicked
b2387eb3-12ac-4c02-a738-80062ba5630b,c6afb280-53ef-4c70-bdc6-6842177671f2,1493640000,txt,popup,Concord,KS,31,KS,food,hover
2591ccc3-d783-49a8-abd0-e9d54625fe24,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,swf,embedded,Cheyenne,OH,28,OH,gas,clicked
8a99affe-6922-437a-beea-79e4ad5363c6,c7baf205-f866-48e6-a1d5-1bae17be8c1c,1493640000,txt,popup,Little Rock,OR,30,OR,food,hover
6dddba07-06e3-49c4-931a-73ad304fda0f,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,swf,banner,Albany,MD,33,MD,misc,impression
a96abe7b-ace3-470a-b4b5-0e5c99dbcadd,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,img,popup,Springfield,OH,33,OH,car,clicked
14751b31-0d74-4769-8b31-41b85b630b4d,cabb9c5b-7a81-48be-9121-9e66d94bb25d,1493640000,txt,popup,Baton Rouge,GA,53,GA,car,clicked
f640d2dd-1665-43f1-97ff-14721233c495,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,txt,popup,Harrisburg,ID,49,ID,gas,impression
14751b31-0d74-4769-8b31-41b85b630b4d,92fa54c7-fe56-4031-bf06-1fe7df8d7894,1493640000,img,embedded,Atlanta,NC,53,NC,food,clicked
0a2ce236-c741-446d-b7ac-68bb17821c05,b9eb512c-101c-42d4-8904-50a0ff4d798b,1493640000,txt,banner,Augusta,UT,40,UT,car,impression
607b84ac-775e-4877-8a2e-29d4e2b35107,2a867159-c2e6-4d94-a654-3b94e5274102,1493640000,txt,popup,Little Rock,RI,35,RI,retail,impression
ff50936f-171a-4d48-bdf1-6b69f0f4e784,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,txt,embedded,Baton Rouge,MO,32,MO,car,impression
1e361a28-25b8-4c32-a440-a4b062991d6e,7e9542ae-e7d4-45f9-8803-0789c9d8e177,1493640000,swf,embedded,Richmond,NY,27,NY,retail,impression
bb2d4d12-5a81-4c87-bf69-285bb2887716,c1cacfec-f8bd-4da4-baf3-3a33169e5b3c,1493640000,txt,embedded,Jackson,NY,21,NY,retail,clicked
12a6de62-dcf3-4d67-97e2-eaa882d7d84d,0eb07884-ae95-4c8b-bf0f-b0328209bef5,1493640000,txt,embedded,Salt Lake City,LA,43,LA,tech,hover
5b0da88e-307d-41d3-970f-df4e240b3c7c,88784cd6-92a3-4868-a5b1-0d04da3c3d12,1493640000,img,popup,Cheyenne,AK,35,AK,misc,impression
90e8cc83-7572-4c43-8546-3c1b437fc3bb,6ddc33e8-dd7b-4d24-9e62-55c505c5c7a5,1493640000,txt,embedded,Topeka,TN,48,TN,coffee,clicked
66646087-dd8f-4e99-8316-932ca7a82011,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,swf,popup,Lansing,NE,53,NE,misc,impression
2627a278-8600-4170-98cc-7d9020bd1006,d89e7da3-fec1-450a-a050-6613204c143b,1493640000,txt,banner,Charleston,ND,54,ND,food,impression
90e8cc83-7572-4c43-8546-3c1b437fc3bb,c1cacfec-f8bd-4da4-baf3-3a33169e5b3c,1493640000,txt,embedded,Juneau,NY,48,NY,retail,clicked
36a04cc0-26ee-462f-b8a5-aafe9ac0d2dd,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,swf,banner,Salt Lake City,NH,60,NH,retail,impression
0a2ce236-c741-446d-b7ac-68bb17821c05,0eb07884-ae95-4c8b-bf0f-b0328209bef5,1493640000,txt,popup,Lansing,CT,40,CT,tech,impression
332a394b-1232-4660-b38a-66d5227475f8,00c7d337-ae99-49a0-ac3b-c675ab14e7eb,1493640000,txt,popup,Jefferson City,LA,25,LA,gas,hover
8eada2dc-d9ce-459b-b69c-8c8f19f1c802,5f51768a-f276-4c65-8e98-94d035ceedb8,1493640000,img,popup,Albany,HI,32,HI,car,hover
d7816d8e-299d-46df-af15-000b4abab513,ea539aed-a3a0-4172-9c83-94af337480b4,1493640000,txt,banner,Montpelier,LA,30,LA,food,hover
aa31ca51-bcd4-48d1-bd2b-e320774611e5,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,txt,banner,Montpelier,CT,27,CT,car,impression
6b3ccb92-19a4-4d45-8925-b38d1cee7ab0,7408682a-d248-4f42-96b0-05fc217988f0,1493640000,txt,popup,Salt Lake City,GA,32,GA,gas,clicked
5ca8e623-717c-4b94-b32d-99012c71354f,2a867159-c2e6-4d94-a654-3b94e5274102,1493640000,txt,popup,Topeka,NJ,46,NJ,retail,hover
492b7fa6-c3f6-49ab-9230-edafb620ae80,c1d8a759-829d-4152-922c-27019868ec07,1493640000,txt,embedded,Juneau,SC,32,SC,coffee,impression
78255561-7b22-41c8-94d7-9cbf74209207,d89e7da3-fec1-450a-a050-6613204c143b,1493640000,txt,popup,Denver,SD,23,SD,food,impression
7f08ab83-0341-412d-aa9a-d653968088de,5d72a3e5-9404-498b-81b8-15117352686c,1493640000,txt,banner,Saint Paul,ME,24,ME,tech,impression
a75f0cf6-773c-40f0-96c9-5b612bd5a7bb,30720a6a-8bae-40e7-829f-9cd85541eb0e,1493640000,swf,popup,Augusta,NH,55,NH,food,impression
192d526f-2fae-455a-9f49-03b805a6f308,cabb9c5b-7a81-48be-9121-9e66d94bb25d,1493640000,img,popup,Lincoln,IN,31,IN,car,impression
c32ed22b-3491-4caf-8d24-2a2630cce334,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,txt,popup,Tallahassee,MA,59,MA,misc,hover
84ceb97d-7bc0-4ccd-99b8-d7d88829c3f7,2e710755-5b2b-4212-8d1b-be4a2e5c34d2,1493640000,txt,popup,Springfield,NJ,25,NJ,retail,hover
8d1ac6e3-725a-4acb-8261-ca830bd30596,88784cd6-92a3-4868-a5b1-0d04da3c3d12,1493640000,swf,banner,Concord,NV,24,NV,misc,impression
0a5dca4a-532f-45e2-9776-c1dbbf7f76d9,cabb9c5b-7a81-48be-9121-9e66d94bb25d,1493640000,txt,popup,Carson City,MA,32,MA,car,hover
3be5617e-b9db-42ba-ae10-5bed7727ca24,b9eb512c-101c-42d4-8904-50a0ff4d798b,1493640000,img,popup,Nashville,MA,57,MA,car,hover
16f6595e-5d15-4c31-ba3e-8d1b0b80f093,c1d8a759-829d-4152-922c-27019868ec07,1493640000,swf,embedded,Frankfort,AL,53,AL,coffee,hover
af801214-790e-43c5-be58-523639fe3187,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,img,popup,Dover,CA,29,CA,gas,clicked
8b827b53-96cb-4617-8106-165d117661a9,608e679a-e55b-4a72-bebd-7cf994ea7cb0,1493640000,txt,embedded,Hartford,AK,22,AK,tech,impression
12a6de62-dcf3-4d67-97e2-eaa882d7d84d,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,txt,embedded,Madison,UT,43,UT,car,impression
85a2e5f1-d6a5-4fb6-9a3a-59c0eafc0862,740aba09-7f93-4f89-8400-b188af6bc62a,1493640000,txt,popup,Montgomery,HI,24,HI,coffee,hover
d50a6b4c-e412-49c8-be1d-7a20ddadae52,30720a6a-8bae-40e7-829f-9cd85541eb0e,1493640000,swf,popup,Phoenix,MT,58,MT,food,impression
6e754b2a-a004-4d33-a237-4c18b0f3fdd9,00c7d337-ae99-49a0-ac3b-c675ab14e7eb,1493640000,swf,banner,Sacramento,NJ,28,NJ,gas,hover
9e45fafd-c21e-4b31-bb33-9bfdc43af24a,9ea67dda-6876-4c09-9de3-9f932100a489,1493640000,img,popup,Carson City,ND,39,ND,misc,impression
779c5be0-9e0e-419a-811e-56ef1b3a31ee,5f51768a-f276-4c65-8e98-94d035ceedb8,1493640000,txt,popup,Pierre,FL,42,FL,car,hover
0f16537f-5c14-483d-9787-fc22f50ed50d,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,swf,banner,Columbus,NE,31,NE,retail,impression
074d5fa4-01da-4539-b3d5-5e2210fa8e2d,c1d8a759-829d-4152-922c-27019868ec07,1493640000,swf,popup,Boise,NE,56,NE,coffee,impression
3ca4f924-d74d-478b-a0d8-f994bd6a9303,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,txt,banner,Montpelier,UT,26,UT,gas,impression
c085dcd1-4f89-4659-88f1-2f02fbec5dee,2e710755-5b2b-4212-8d1b-be4a2e5c34d2,1493640000,img,embedded,Madison,GA,33,GA,retail,clicked
271f76d7-5931-447b-9ace-dc7ee1c420ce,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,txt,banner,Salt Lake City,FL,52,FL,gas,hover
8eada2dc-d9ce-459b-b69c-8c8f19f1c802,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,txt,popup,Atlanta,WY,32,WY,gas,impression
8eada2dc-d9ce-459b-b69c-8c8f19f1c802,00c7d337-ae99-49a0-ac3b-c675ab14e7eb,1493640000,swf,popup,Raleigh,LA,32,LA,gas,hover
27e7f48e-8d16-4630-9905-e77303e5abc7,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,swf,banner,Denver,MN,31,MN,retail,impression
dd8b9764-0daa-42c5-8020-4b22b57d18b0,6995895a-36ed-4d18-9e2b-d04b5d07cbba,1493640000,swf,embedded,Columbia,AL,32,AL,retail,hover
c534750a-1e2d-4f37-9630-252857d64e74,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,txt,popup,Richmond,KS,40,KS,retail,hover
3fc9802d-4b9d-4d7b-ba6b-f6a5058e8adc,cabb9c5b-7a81-48be-9121-9e66d94bb25d,1493640000,txt,popup,Honolulu,MA,60,MA,car,hover
948fe65d-d8aa-4b43-8272-1bdf7affd89a,382f45b8-e3d1-48b7-af63-0a29c41b57d6,1493640000,txt,popup,Montpelier,NV,46,NV,car,impression
dd8b9764-0daa-42c5-8020-4b22b57d18b0,92fa54c7-fe56-4031-bf06-1fe7df8d7894,1493640000,txt,popup,Lansing,MI,32,MI,food,hover
2d6c9316-a852-46e8-b0c8-fad552d1ed31,2a867159-c2e6-4d94-a654-3b94e5274102,1493640000,img,popup,Honolulu,MA,58,MA,retail,hover
e7264d6f-f610-4bda-a76a-49ebef012adf,608e679a-e55b-4a72-bebd-7cf994ea7cb0,1493640000,txt,popup,Jefferson City,NM,28,NM,tech,impression
7bbcac5a-51b9-4f3e-a31f-41a8cc3cebd9,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,txt,banner,Denver,WI,42,WI,gas,impression
c32ed22b-3491-4caf-8d24-2a2630cce334,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,txt,banner,Boston,MS,59,MS,retail,impression
6dddba07-06e3-49c4-931a-73ad304fda0f,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,txt,popup,Hartford,AK,33,AK,retail,impression
12a6de62-dcf3-4d67-97e2-eaa882d7d84d,ca660a13-87e5-49c1-b2f4-6a408d11d615,1493640000,txt,embedded,Atlanta,HI,43,HI,retail,hover
32ce5545-bb84-4929-8223-1c853ac56551,608e679a-e55b-4a72-bebd-7cf994ea7cb0,1493640000,txt,popup,Harrisburg,AZ,31,AZ,tech,clicked
c9bdcdb1-1a8f-46a0-b69b-9df6ea912ed8,26b0ddbc-d6e1-482a-a0df-6feacd0339e8,1493640000,txt,banner,Lansing,AL,27,AL,coffee,hover
5d421b8a-c554-4c4f-b8f6-c1dfc138bffb,7408682a-d248-4f42-96b0-05fc217988f0,1493640000,txt,embedded,Nashville,NM,30,NM,gas,impression
16f6595e-5d15-4c31-ba3e-8d1b0b80f093,18c7fbe2-4e78-4ce6-9a8f-ddec282cebc2,1493640000,txt,banner,Saint Paul,SD,53,SD,tech,impression
3030d9d4-cf18-4f9a-949f-0e9c17e5be10,30720a6a-8bae-40e7-829f-9cd85541eb0e,1493640000,txt,popup,Nashville,NH,28,NH,food,impression
dd2e2251-687b-4de8-8e89-b2dea5386bf1,382f45b8-e3d1-48b7-af63-0a29c41b57d6,1493640000,txt,embedded,Nashville,OH,54,OH,car,clicked
97a46d4d-cf78-480c-98fc-1c6c99f27a94,2e710755-5b2b-4212-8d1b-be4a2e5c34d2,1493640000,swf,popup,Boston,NJ,53,NJ,retail,hover
ab14bc84-89d9-42f6-804b-b8c2416afc49,0eb07884-ae95-4c8b-bf0f-b0328209bef5,1493640000,txt,popup,Tallahassee,OR,56,OR,tech,hover
960c14f7-f876-4abd-98c9-856e069f8903,740aba09-7f93-4f89-8400-b188af6bc62a,1493640000,txt,embedded,Raleigh,OH,61,OH,coffee,clicked
b5885c8e-5c31-4817-9e5e-8780ed62af60,18c7fbe2-4e78-4ce6-9a8f-ddec282cebc2,1493640000,txt,banner,Raleigh,WI,58,WI,tech,impression
7cc790a4-c050-4e22-a9dd-3cb7572617a6,7e9542ae-e7d4-45f9-8803-0789c9d8e177,1493640000,img,embedded,Saint Paul,NY,24,NY,retail,clicked
d5fe9e61-5ae0-458d-afff-93e347ba6401,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,txt,popup,Concord,WA,27,WA,retail,hover
ef30edf3-0f05-48be-9a62-8572f50701ea,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,swf,popup,Concord,MN,39,MN,misc,impression
ffcf67e9-31ee-4fb6-953e-226d73169474,382f45b8-e3d1-48b7-af63-0a29c41b57d6,1493640000,txt,banner,Columbia,SC,53,SC,car,impression
ae13cd7e-242a-46e9-b923-be2537417e2d,18c7fbe2-4e78-4ce6-9a8f-ddec282cebc2,1493640000,swf,popup,Montgomery,SD,31,SD,tech,impression
7b67db4f-10c4-4122-9947-efa83be789f3,5f51768a-f276-4c65-8e98-94d035ceedb8,1493640000,txt,popup,Richmond,AZ,41,AZ,car,clicked
dd2e2251-687b-4de8-8e89-b2dea5386bf1,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,txt,popup,Indianapolis,MD,54,MD,retail,impression
ea5b292a-bc1d-4085-80ff-f18ae36d5657,18c7fbe2-4e78-4ce6-9a8f-ddec282cebc2,1493640000,txt,popup,Oklahoma City,VA,50,VA,tech,impression
d5fe9e61-5ae0-458d-afff-93e347ba6401,608e679a-e55b-4a72-bebd-7cf994ea7cb0,1493640000,swf,banner,Indianapolis,WV,27,WV,tech,impression
e30eff11-ef60-4b41-8c50-9e336af6d9fa,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,txt,banner,Salem,NH,57,NH,car,impression
b5a3368c-2d56-4e80-8444-0432f2167cef,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,txt,popup,Baton Rouge,OR,61,OR,retail,hover
e1d49d50-df77-46af-8d6b-99dc9d6b7230,608e679a-e55b-4a72-bebd-7cf994ea7cb0,1493640000,swf,popup,Austin,NJ,45,NJ,tech,impression
f5678622-0e93-4fe6-a2c8-64d72f1def28,0eb07884-ae95-4c8b-bf0f-b0328209bef5,1493640000,txt,banner,Frankfort,MN,29,MN,tech,impression
30a81012-56b9-4b24-b610-6edc3f022c70,2e0f04fc-ceaa-4955-9533-9fd99ec1d6dc,1493640000,img,popup,Raleigh,FL,38,FL,misc,hover
1c500e1a-e68e-49bc-a1e3-f6e7bf8fba7e,3f86c46b-8c0e-41cc-9008-e031e5ac5ce8,1493640000,txt,popup,Salem,OR,28,OR,tech,hover
ed3def0d-289d-4101-b4f1-0ca9d2a27bf1,9ea67dda-6876-4c09-9de3-9f932100a489,1493640000,txt,popup,Salt Lake City,NV,31,NV,misc,impression
a7f9a046-596b-420c-bc5b-c1bf2023ee41,6ddc33e8-dd7b-4d24-9e62-55c505c5c7a5,1493640000,swf,popup,Pierre,DE,40,DE,coffee,impression
08efc05f-e648-4132-b48f-0b8b64a9faae,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,txt,popup,Austin,MD,30,MD,retail,impression
4b84e281-18db-4aa6-8ed9-c70798fa7bf2,2e710755-5b2b-4212-8d1b-be4a2e5c34d2,1493640000,txt,embedded,Topeka,OH,35,OH,retail,clicked
0182fd74-2c56-4a58-913b-00d9bd5deda3,945f7cda-b71e-43ac-9c99-f0bebe4d6802,1493640000,txt,popup,Bismarck,NJ,47,NJ,gas,hover
cb3a0f7d-4f9f-4c89-a3f7-08577fe316df,b070fe31-1550-49b9-9d33-e33759e54dbc,1493640000,txt,popup,Saint Paul,WA,30,WA,retail,hover
4060b103-561c-4299-b191-e7fdb4ca6f8b,d89e7da3-fec1-450a-a050-6613204c143b,1493640000,txt,popup,Lincoln,VA,41,VA,food,impression
1984ff7e-2f50-45fb-959c-8da4f1e84a71,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,swf,embedded,Hartford,MA,30,MA,car,hover
27e7f48e-8d16-4630-9905-e77303e5abc7,c600e6c5-de48-494a-aa8b-0abc49d15e00,1493640000,swf,popup,Dover,RI,31,RI,retail,impression
27e7f48e-8d16-4630-9905-e77303e5abc7,18c7fbe2-4e78-4ce6-9a8f-ddec282cebc2,1493640000,txt,popup,Richmond,AK,31,AK,tech,impression
d5fe9e61-5ae0-458d-afff-93e347ba6401,d89e7da3-fec1-450a-a050-6613204c143b,1493640000,txt,banner,Boise,MN,27,MN,food,impression
0a2ce236-c741-446d-b7ac-68bb17821c05,c7baf205-f866-48e6-a1d5-1bae17be8c1c,1493640000,swf,popup,Honolulu,NM,40,NM,food,impression
3030d9d4-cf18-4f9a-949f-0e9c17e5be10,7408682a-d248-4f42-96b0-05fc217988f0,1493640000,txt,popup,Saint Paul,WA,28,WA,gas,hover
607b84ac-775e-4877-8a2e-29d4e2b35107,7e9542ae-e7d4-45f9-8803-0789c9d8e177,1493640000,swf,popup,Raleigh,UT,35,UT,retail,impression
58dd9d81-74fd-4423-83b9-6cc006887609,7e9542ae-e7d4-45f9-8803-0789c9d8e177,1493640000,txt,popup,Columbus,IA,45,IA,retail,impression
14751b31-0d74-4769-8b31-41b85b630b4d,7408682a-d248-4f42-96b0-05fc217988f0,1493640000,swf,popup,Indianapolis,NH,53,NH,gas,impression
ae13cd7e-242a-46e9-b923-be2537417e2d,c2f1a1e9-d5b0-4a74-a85a-84611d929f03,1493640000,swf,popup,Salt Lake City,MO,31,MO,food,impression
2161bf2c-803e-4441-8859-9313da007918,26b0ddbc-d6e1-482a-a0df-6feacd0339e8,1493640000,img,embedded,Sacramento,AZ,30,AZ,coffee,clicked
4b84e281-18db-4aa6-8ed9-c70798fa7bf2,92fa54c7-fe56-4031-bf06-1fe7df8d7894,1493640000,swf,banner,Augusta,IL,35,IL,food,impression
fef09c97-ca75-4d68-9fe2-2a5e692ec576,c2f1a1e9-d5b0-4a74-a85a-84611d929f03,1493640000,txt,embedded,Bismarck,VA,24,VA,food,impression
4f641a93-da24-4686-8807-711d1b6365c7,740aba09-7f93-4f89-8400-b188af6bc62a,1493640000,txt,banner,Salt Lake City,IA,47,IA,coffee,impression
04079e42-d59e-4129-afdc-8a252fa8913a,ebb281c2-9d97-456f-8628-02381fc730ca,1493640000,txt,banner,Saint Paul,WV,28,WV,gas,impression
3f6a1d1e-612e-4d21-9922-e5b4f7c18da1,9ea67dda-6876-4c09-9de3-9f932100a489,1493640000,txt,popup,Topeka,OR,48,OR,misc,hover
8d3ed4f3-77a9-4bd8-81f1-f6478344a5e9,91361d93-3903-47de-9f18-e1d79f1c9bb4,1493640000,txt,popup,Baton Rouge,MI,34,MI,tech,hover
2e2f7659-de6e-494c-9e1d-24275537b9e0,2a867159-c2e6-4d94-a654-3b94e5274102,1493640000,swf,popup,Charleston,AL,43,AL,retail,hover
7b67db4f-10c4-4122-9947-efa83be789f3,6995895a-36ed-4d18-9e2b-d04b5d07cbba,1493640000,txt,embedded,Annapolis,HI,41,HI,retail,hover
246668da-feee-4f46-b103-469e65c37c5d,740aba09-7f93-4f89-8400-b188af6bc62a,1493640000,img,popup,Little Rock,MA,51,MA,coffee,hover
6691c088-f674-4c52-a7e2-ecfce9e0f73c,d89e7da3-fec1-450a-a050-6613204c143b,1493640000,txt,popup,Columbia,NE,59,NE,food,impression
95d6a0ee-f00a-475e-b85f-c918139bab00,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,txt,popup,Albany,WA,37,WA,car,hover
6b3ccb92-19a4-4d45-8925-b38d1cee7ab0,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,swf,popup,Harrisburg,VT,32,VT,gas,impression
32ce5545-bb84-4929-8223-1c853ac56551,ea539aed-a3a0-4172-9c83-94af337480b4,1493640000,swf,banner,Atlanta,NJ,31,NJ,food,impression
c9bdcdb1-1a8f-46a0-b69b-9df6ea912ed8,5f51768a-f276-4c65-8e98-94d035ceedb8,1493640000,swf,popup,Tallahassee,TN,27,TN,car,clicked
e1d49d50-df77-46af-8d6b-99dc9d6b7230,25f0ad51-6040-41f5-a87e-6849a40127af,1493640000,txt,popup,Richmond,IL,45,IL,car,impression
08efc05f-e648-4132-b48f-0b8b64a9faae,bb19526c-a252-457f-9081-2a12b1f7621b,1493640000,txt,embedded,Saint Paul,LA,30,LA,car,hover
bb2d4d12-5a81-4c87-bf69-285bb2887716,06c40fd8-cb9c-43ec-8d3b-6bf5cbf44722,1493640000,txt,popup,Harrisburg,MO,21,MO,gas,impression
192d526f-2fae-455a-9f49-03b805a6f308,6be049b2-25ef-46f3-863c-1886601208b6,1493640000,txt,banner,Baton Rouge,MD,31,MD,gas,impression
779c5be0-9e0e-419a-811e-56ef1b3a31ee,c7baf205-f866-48e6-a1d5-1bae17be8c1c,1493640000,swf,embedded,Denver,MT,42,MT,food,impression
14751b31-0d74-4769-8b31-41b85b630b4d,c7baf205-f866-48e6-a1d5-1bae17be8c1c,1493640000,txt,popup,Augusta,OR,53,OR,food,hover
b91dc1e4-2a12-4007-880c-de482a2d710a,49a3eb93-35d8-40e7-b5e1-db54d868959d,1493640000,txt,banner,Nashville,OR,38,OR,retail,hover
e219b423-4ef2-41dc-aa31-1a0f80071460,608e679a-e55b-4a72-bebd-7cf994ea7cb0,1493640000,img,popup,Jackson,OR,43,OR,tech,hover
